rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
79520	328	Bantawa	müʔ◦a	müʔ◦a	tears	tears			1.2.6.7	53	0			682,2080
79521	328	Bantawa	müwa	müwa	body hair / feather	body hair / feather			1.1.1	53	0			363
79522	328	Bantawa	na◦bu	na◦bu	nose	nose			1.2.8	53	0		D0	803,806
79523	328	Bantawa	na-khü-wa	na-khü-wa	mucus	mucus			1.8.2	53	0			
79524	328	Bantawa	na◦bak	na◦bak	ear	ear			1.2.7	53	0			811,821
79525	328	Bantawa	pheng-nabak	pheng-nabak	deaf	deaf			1.2.7.5	53	0		D1	1409,m
79526	328	Bantawa	na◦bu	na◦bu	nuzzle	nuzzle	v.t.	v.t.	8.4	54	0			
79527	328	Bantawa	na◦bu-hut	na◦bu-hut	nostril	nostril			1.2.8.1	54	0			803,806,m
79528	328	Bantawa	na khü wa	na khü wa	mucus	mucus			1.8.2	54	0			
79529	328	Bantawa	nam-ko	nam-ko	smelling	smelling			1.2.8.5	54	0			1415,m
79530	328	Bantawa	nams-	nams-	smell at sthg.	smell at sthg.	v.t.	v.t.	1.2.8.5	54	0			1415
79531	328	Bantawa	nang-	nang-	expectorate	expectorate	v.t.	v.t.	1.8.3	54	0			
79532	328	Bantawa	na-rok-wa mu-	na-rok-wa mu-	snore	snore			1.8.2.2	54	0			m,m,s,m
79533	328	Bantawa	nga-lüng	nga-lüng	cheek	cheek			1.2.5.2	56	0			2059,2045
79534	328	Bantawa	ngam-si	ngam-si	cheek	cheek			1.2.5.2	56	0			2059,284
79535	328	Bantawa	ngam-tang	ngam-tang	cheek	cheek			1.2.5.2	56	0			2059,286
79536	328	Bantawa	ngam-tang	ngam-tang	chin	chin			1.2.5.3	56	0			2059,286
79537	328	Bantawa	ngam-tang	ngam-tang	throat	throat			1.3.5	56	0			m,822
79538	328	Bantawa	nga◦yü◦wa	nga◦yü◦wa	cheek / cheekbone	cheek / cheekbone			1.2.5.2	56	0			2059,m,m
79539	328	Bantawa	ngek-	ngek-	bite / chew	bite / chew	v.t.	v.t.	1.3.4.4	57	0			
79540	328	Bantawa	parucha	parucha	eczema	eczema			1.6.5.3	57	0			
79541	328	Bantawa	pes-	pes-	vomit	vomit	v.i.	v.i.	1.8.3.2	58	0			1145
79542	328	Bantawa	pess-	pess-	let vomit	let vomit	v.t.	v.t.	6.19	58	0			
79543	328	Bantawa	petma kat-	petma kat-	belch (med.)	belch (med.)			1.8.3.4	58	0			
79544	328	Bantawa	pok	pok	life	life			1.1.2.1	58	0			65
79545	328	Bantawa	pot	pot	throat / neck	throat / neck			1.3.5	59	0			484
79546	328	Bantawa	puk-	puk-	birth, give (medical)	birth, give  (medical)	v.	v.	1.1.2	59	0	jbl3		3480
79547	328	Bantawa	phek-cem	phek-cem	earring	earring			5.11.8.3	59	0			
79548	328	Bantawa	pheleng	pheleng	lame	lame			1.5.12	60	0			
79549	328	Bantawa	pheleng-ge	pheleng-ge	lame	lame			1.5.12	60	0			
79550	328	Bantawa	pheng-nabak	pheng-nabak	deaf	deaf			1.2.7.5	60	0	jbl5	HIDE	DUPE IN SOURCE
79551	328	Bantawa	phokso	phok◦so	lung	lung			1.7.2	60	0			5680
79552	328	Bantawa	phu◦ci	phu◦ci	vagina / vulva	vagina / vulva				60	0			668,1349
79553	328	Bantawa	phu◦ci dhü	phu◦ci dhü	vagina	vagina				60	0			668,1349,661
79554	328	Bantawa	phüpt-	phüpt-	suck / absorb	suck / absorb	v.t.	v.t.	1.3.2.1	60	0			3450
79555	328	Bantawa	phyaN-phyaN lis-	phyaN-phyaN lis-	pant	pant	v.i.	v.i.	1.1.2.2	60	0			
79556	328	Bantawa	ret-ka-pok-chuk-yak-ko	ret-ka-pok-chuk-yak-ko	four-handed	four-handed			1.5.1.1.3	61	0			
79557	328	Bantawa	ret-ka-pok-lang-yak-ko	ret-ka-pok-lang-yak-ko	quadruped	quadruped			2.3	61	0			
79558	328	Bantawa	sa	sa	meat	meat			1.1.1.1	62	0			34
79559	328	Bantawa	sa-hok◦wa	sa-hok◦wa	leather	leather			1.6.5.1	62	0			34,586,s
79560	328	Bantawa	sak◦ma	sak◦ma	breath / life	breath / life			1.1.2.2	62	0			32,s
79561	328	Bantawa	sakma lons-	sakma lons-	exhale	exhale	v.t.	v.t.	1.1.2.2	62	0			
79562	328	Bantawa	sak◦ma pak-	sakma pak-	give life	give life	v.t.	v.t.	6.23	62	0			32,s,m
79563	328	Bantawa	sak◦ma pakt-	sak◦ma pakt-	give life to smn	give life to smn	v.t	v.t	6.23	62	0			32,s,m
79564	328	Bantawa	sa◦wa◦ʔems-	sa◦wa◦ʔems-	breathe	breathe	v.t.	v.t.	1.1.2.2	63	0			32,m,m
79565	328	Bantawa	sawa sü-	sawa sü-	hungry	hungry	be v.	be v.	1.1.3	63	0		D1	m,m
79566	328	Bantawa	sa-yü◦wa	sa-yü◦wa	bone	bone			1.6.3	64	0		D1	234,234,s
79567	328	Bantawa	se-ci	se-ci	dream	dream			1.1.4.2	64	0			147,m
79568	328	Bantawa	se-ci khang	se-ci khang	dream	dream			1.1.4.2	64	0			147,m,m
79569	328	Bantawa	sem-	sem-	rest	rest			1.1.4.1	64	0			
79570	328	Bantawa	sen-mang	sen-mang	dream	dream			1.1.4.2	64	0			147,126
79571	328	Bantawa	sen-mi(t)	sen-|mi(t)	dream	dream			1.1.4.2	64	0			147,m
79572	328	Bantawa	sen-mit khang-	sen-mit khang-	dream	dream	v.t.	v.t.	1.1.4.2	64	0			147,m,m
79573	328	Bantawa	sen-mi tokt-	sen-mi tokt-	dream	dream			1.1.4.2	64	0			147,m,m
79574	328	Bantawa	ḏuḏa-siwa	ḏuḏa-siwa	nipple	nipple				65	0			
79575	328	Bantawa	som◦pho◦rok	som◦pho◦rok	lung	lung			1.7.2	65	0			66,m,m
79576	328	Bantawa	sak◦ma sont-	sak◦ma sont-	breathe / inhale	breathe / inhale			1.1.2.2	65	0			32,s,m
79577	328	Bantawa	so◦t-	so◦t-	eat / drink w / pickle	eat / drink w / pickle			1.5.3.2	66	0			36
79578	328	Bantawa	sü-	sü-	die	die	v.i.	v.i.	1.1.6	67	0			27
79579	328	Bantawa	sü- (med.)	sü- (med.)	have a strong urge	have a strong urge			8.2	67	0			
79580	328	Bantawa	caʔ◦wa sü-	caʔ◦wa sü-	thirsty	thirsty	be v.	be v.	1.1.3.1	67	0			m,2080,101
79581	328	Bantawa	sawa sü-	sawa sü-	hungry	hungry	be v.	be v.	1.1.3	67	0	jbl5	HIDE	DUPE IN SOURCE
79582	328	Bantawa	sükt-	sükt-	feed (a baby)	feed (a baby)	v.t.	v.t.	1.3.5.8	67	0			
79583	328	Bantawa	süma	süma	dying	dying	v.n.	v.n.	5.1	67	0			
79584	328	Bantawa	süng-sawa	süng-sawa	hunger	hunger			1.1.3	67	0			m,m
79585	328	Bantawa	tang	tang	head	head			1.2.1	68	0			371
79586	328	Bantawa	tang	tang	hair	hair			1.2.3	68	0			371
79587	328	Bantawa	tang küpt-	tang küpt-	behead	behead			1.2.1	68	0			
79588	328	Bantawa	tang◦kücük	tang◦kücük	brain	brain			1.2.4	68	0			1133,463
79589	328	Bantawa	tang◦küchut	tang◦küchut	brain	brain			1.2.4	68	0			1133,463
79590	328	Bantawa	tang-müwa	tang-müwa	hair on head	hair on head			1.2.3	68	0			371,m
79592	328	Bantawa	tukma	tukma	pain (v.n.)	pain (v.n.)			1.1.5.1	70	0			
79593	328	Bantawa	tuk-yung-ko	tuk-yung-ko	ill	ill			1.1.5.1	70	0			1846
79594	328	Bantawa	tum◦pu◦chük	tum◦puchük	knee	knee			1.5.8.4	70	0			439,436,418
79595	328	Bantawa	tüngbülük	tüngbülük	nail (finger, toe)	nail (finger, toe)			1.5.6	70	0			
79596	328	Bantawa	tüngbülük-ma	tüngbülük-ma	fingernail	fingernail			1.5.10.1	70	0			
79597	328	Bantawa	türuk	türuk	forehead	forehead			1.2.5.1	70	0			
79598	328	Bantawa	thet-nüng-wa	thet-nüng-wa	saliva	saliva			1.8.3	71	0			605,m,s
79599	328	Bantawa	thok	thok	intestines	intestines			1.7.7	71	0			m
79600	328	Bantawa	thukt-	thukt-	spit / spatter	spit / spatter	v.t.	v.t.	1.8.3	71	0			601
79601	328	Bantawa	thungs-	thungs-	cough	cough	v.i.	v.i.	1.8.3.3	71	0			
79602	328	Bantawa	thungs-	thungs-	spit	spit	v.t.	v.t.	1.8.3	71	0			601
79603	328	Bantawa	wa-din	wa-din	chicken egg / egg	chicken egg / egg				72	0			1603,1181
79605	328	Bantawa	waypüchük	waypüchük	thigh	thigh			1.5.7.1	72	0			
79606	328	Bantawa	yo-	yo-	mouth	mouth			1.3.1	73	0			2053
79607	328	Bantawa	yo-bhi	yo-bhi	chin	chin			1.2.5.3	73	0			2053,271
79608	328	Bantawa	yo-khom	yo-khom	chin / jaw	chin / jaw			1.2.5.3	73	0	jbl5	HIDE	DUPE IN SOURCE
79609	328	Bantawa	kong-da yungs	kong-da yungs	mind	mind			1.10	74	0			820
79610	328	Bantawa	yü◦wa	yü◦wa	bone	bone			1.6.3	74	0			232,s
79611	328	Bantawa	sa-yü◦wa	sa-yü◦wa	bone	bone			1.6.3	74	0	jbl5	HIDE	DUPE IN SOURCE
168649	328	Bantawa	buk-khuR-	buk-khuR-	pregnant	pregnant	vs.i.	vs.i.	1.9.6.1	11	0			
168650	328	Bantawa	cak-wa-sü-	cak-wa-sü-	thirsty	thirsty	vs.i.	vs.i.	1.1.3.1	13	0			m,2080,101
168651	328	Bantawa	khen wat-	khen wat-	wounded	wounded	vs.i.	vs.i.	1.8.6.2	39	0	jbl5	HIDE	DUPE IN SOURCE
168652	328	Bantawa	tuk-	tuk-	ill	ill	vs.i.	vs.i.	1.1.5.1	70	0			
168653	328	Bantawa	khen wat-	khen wat-	wounded	wounded	vs.i.	vs.i.	1.8.6.2	72	0		D1	
