rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	originalgfn	semkey	srcid	src_set_rn	maintainer	status	analysis
62373	1174	Newar	mā◦si	mā◦si	vagina	vagina				10.4.1	0			547,1019
62374	1174	Newar	mā◦si	mā◦si	vulva / labia	vulva  /  labia				10.4.2	0	jbl3		547,1019
62375	1174	Newar	khwa◦sā	khwa◦sā	female pubic hair (female)	female pubic hair (female)			1.9.3	10.4.5	0			m,366
62376	1174	Newar	thi: mɔtyɔ: jui	thi: mɔtyɔ: jui	menstruate	menstruate	v.	v.	1.9.11.1	10.4.6	0			m,m,m
62377	1174	Newar	hi	hi	menstrual blood	menstrual blood			1.9.11.1	10.4.7	0			230
62378	1174	Newar	mɔ◦ca◦chẽ	mɔ◦ca◦chẽ	womb	womb				10.4.8	0			
62379	1174	Newar	sa:	sa:	amniotic fluid	amniotic fluid				10.4.10	0			
62380	1174	Newar	sā:	sā:	placenta	placenta				10.4.11	0			
62381	1174	Newar	pi	pi	umbilical cord	umbilical cord				10.4.12	0			1629
62382	1174	Newar	pi◦li	pi◦li	caul	caul			1.2.1.4	10.4.13	0			1242,m
62383	1174	Newar	pwa◦thɔe dɔegu	pwa◦thɔe dɔegu	pregnant	pregnant	be v.	be v.	1.9.6.1	10.4.14	0			163,m,m
62384	1174	Newar	mɔ◦ca buik-e	mɔ◦ca buik-e	birth, give	birth, give	v.	v.	1.1.2	10.4.15	0			
62385	1174	Newar	khɛ̃	khɛ̃	egg (of animal)	egg (of animal)				10.4.16	0			
62386	1174	Newar	musu	musu	cough	cough			1.8.3.3	11.1	0			
62387	1174	Newar	hiku	hiku	hiccup	hiccup			1.8.3.5	11.2	0			
62388	1174	Newar	hachik◦a:	hachik◦a:	sneeze	sneeze			1.8.2.1	11.3	0			2131,m
62389	1174	Newar	nhyɔ◦sɔ:	nhyɔ◦sɔ:	snore	snore			1.8.2.2	11.4	0			m,m
62390	1174	Newar	su◦ri pui	su◦ri pui	whistle	whistle			8.5.5	11.5	0			m,m,m
62391	1174	Newar	dhɔka: tɔe	dhɔka: tɔe	burp / belch	burp  /  belch			1.8.3	11.6	0	jbl3		
62392	1174	Newar	khi tɔ◦e	khi tɔ◦e	fart	fart			1.8.5.2	11.7	0			m,m,s
62393	1174	Newar	nhil	nhil	laugh	laugh			1.8.8.1	11.9	0			1142,s
62394	1174	Newar	thurururu khāgu	thurururu khāgu	tremble / shiver / shudder	tremble  /  shiver  /  shudder			1.6.6.2.1	12.1	0	jbl3		
62395	1174	Newar	mhɔ sukumɔdɔe-gu	mhɔ sukumɔdɔe-gu	sick / be ill / hurt	sick  /  be ill  /  hurt	be v.	be v.	1.1.5.1	12.2	0	jbl3		m,m
62396	1174	Newar	bsa:tɔ̃ kɔɛ	bsa:tɔ̃ kɔɛ	numb /  be paralyzed	numb  /   be paralyzed	be v.	be v.	1.5.11	12.3	0	jbl3		
62397	1174	Newar	mɔna wɔɛ-gu	mɔna wɔɛ-gu	swell /  be swollen	swell  /   be swollen	v.	v.	1.1.5.2	12.4	0	jbl3		
62398	1174	Newar	mɔne-gu	mɔne-gu	swell /  be swollen	swell  /   be swollen	v.	v.	1.1.5.2	12.4	0	jbl3		
62399	1174	Newar	nhi	nhi	pus	pus			1.8.6.1	12.5	0			1294
62401	1174	Newar	psa◦lhã:	psa◦lhã:	hand span	hand span			1.5.9.4	13.2	0			m,695
62402	1174	Newar	ku	ku	cubit (elbow to fingers)	cubit (elbow to fingers)			1.5.9.3	13.3	0			307
62403	1174	Newar	mɔn	mɔn	mind / locus of thought	mind  /  locus of thought			1.10	14.1	0	jbl3		
62404	1174	Newar	nu◦gɔ:	nu◦gɔ:	heart / locus of emotions	heart  /  locus of emotions			1.7.1	14.2	0	jbl3		m,665
