rn	type	text
117450	I	<par>Should we replace the <latinform>r̀quote n</latinform> with a <latinform>ŋ</latinform>?</par>
117482	I	<par>lit. “monthly customs” . See Lahu dicitonary.</par>
117484	I	<par>lit. “the rules descend” . See Lahu dicitonary.</par>
117486	T	<par>Lepcha <latinform>tǎ-a&apos;yŭ</latinform> &apos;female&apos;.</par>
117496	I	<par>Second syllable is “blood” .</par>
117523	I	<par>looks like Karen, not Him</par>
117537	T	<par>The first syllable of this Akha form occurs with a large number of nouns, mostly animal names. It is possible that this morpheme is only a prefix here.</par>
117554	I	<par>1st syll maybe &lt; Nep <latinform>mukh</latinform> instead of 687.</par>
117573	I	<par>804 or 467?</par>
117573	I	<par>Contrast<latinform>mör</latinform> &apos;face&apos; 467 also in Mru.</par>
117576	I	<par>cf. Lh<latinform>u ⪤ wi</latinform></par>
117699	I	<par>Borrowed from Nepali.</par>
117707	I	<par>First element prob. &lt; IA; cf. Skt. <emph>nābhi-</emph>. This form probably means “belly-navel” . Note that the last syllable of the “navel” portion may be cognate with “belly” .</par>
117714	T	<par>Nasal initials in Bodo <latinform>máy</latinform> presumably due to prefixal preemption.</par>
117738	I	<par>From Nepali.</par>
117739	T	<par>Lepcha <latinform>&apos;a yen̊</latinform> &apos;child&apos;.</par>
117771	T	"<par>The glottal final in Gurung <latinform>khāq</latinform> suggests that <xref ref=""494"">#494</xref> might stand in an allofamic relationship to <xref ref=""493"">#493</xref>. </par>"
117782	I	<par>Note that the first syllable is not etymon 359 <reconstruction>*tuk⪤*twak</reconstruction> HEAD/SKULL/NECK, but rather a prefix that recurs in several body-part nouns, e.g. <latinform>tr̀dblquote uk-nóm</latinform> ‘nose’ and <latinform>tr̀dblquote uk-tok</latinform> ‘neck’ (the second syllable is etymon 359).</par>
117784	I	<par>cf. Kokborok <latinform>kə-toʔ</latinform> ‘throat’ .</par>
117820	I	<par>This form looks suspicious: check. It is from JAM-Ety NECK 2 (p. 12) as a variant of ske, with the note ‘mlg.’ </par>
117821	I	<par>This form looks suspicious: check. It is from JAM-Ety NECK 2 (p. 12) as a variant of ske, with the note ‘rare’ .</par>
117975	I	<par>=nose+shit cf. Chinese <latinform>bí-shǐ</latinform>.</par>
118011	I	<par>Dicsuss <latinform>-r</latinform>.</par>
118013	I	<par>&apos;nose-lip&apos; and &apos;nose-lump&apos;.</par>
118031	I	<par>Third syllable = STRING.</par>
118032	I	<par>Third syllable = STRING.</par>
118034	I	<par>Third syllable = STRING?</par>
118037	I	<par>what’ s rlung? HOLE?</par>
118041	I	<par>First syll = 231?</par>
118043	I	<par>first morph tagged a la STC</par>
118050	I	<par>LOAN</par>
118052	I	<par>first syll &lt; 230?</par>
118058	I	<par>last syll = 530?</par>
118068	I	<par>Second syll = &apos;string&apos;.</par>
118070	I	<par>536? Appears under both in yellow cards.</par>
118072	I	<par>gloss = nerve, blood vessel.</par>
118100	I	<par>Third syllable = STRING.</par>
118120	I	<par>Third syllable = STRING.</par>
118121	I	<par>Third syll = LUMP.</par>
118122	I	<par>Third syll = LUMP.</par>
118128	I	<par>first syll &lt; 530? elsewhere given as <latinform>sa(ː)</latinform>.</par>
118256	I	<par>The apparent literal meaning is &quot;the path of breath/life&quot;. Not in Hanson p.502, but mentioned on Hanson p. 426. This form is in error. Should be “m-salam” . See etymon cards.</par>
118259	T	<par>WB <latinform>ŋum</latinform> &apos;flower bud&apos;.</par>
118261	T	<par>Literally &quot;penis-head&quot;.</par>
118261	I	<par>The last syllable is from Proto-Loloish <reconstruction>*ʔguŋ²</reconstruction> &apos;hollow object; head&apos;.</par>
118263	T	"<par>This Akha reflex is to be referred to the present etymon, rather than to <xref ref=""1284"">#1284</xref>, since Akha <latinform>-oe</latinform> is the regular reflex of PTB <reconstruction>*-əw</reconstruction> (e.g. STEAL <reconstruction>*r-kəw</reconstruction> &gt; Akha <latinform>k&apos;oe˯</latinform> ; WEEP <reconstruction>*ŋəw</reconstruction> &gt; Ak. <latinform>ngoeˇ</latinform>). For the Akha reflex of PLB <reconstruction>*r-lik</reconstruction> &apos;testicle&apos;, see <latinform>leh˰</latinform>, above <xref ref=""1286"">#1286</xref>. See also the note on Akha <latinform>beuˆ leuˆ</latinform> &apos;penis (polite)&apos;, above <xref ref=""1284"">#1284</xref>.</par>"
118265	T	<par>WT sgro-ba also means &apos;bark of a species of willow&apos;. But sgro also means &apos;large feather, esp. quill-feather, used for an ornament of arrows, as a charm. etc.&apos; Jäschke 122.</par>
118267	T	<par>WT <latinform>gsaṅ</latinform> &apos;secret thing; hidden thing&apos;.</par>
118274	T	<par>The first syllable of this form resembles the second syllable of Kham <latinform>or-&apos;kal</latinform> &apos;penis&apos;. However, according to Mainwaring/Grünwedel 1898:53, the morpheme <latinform>gar</latinform> actually means &apos;curved, crooked at one end, bent&apos;.</par>
118282	T	<par>The second syllable is homophonous with Tangkhul <latinform>kui</latinform> &apos;head&apos;, though this seems to be fortuitous, since the form does not mean &apos;glans&apos;.</par>
118282	T	<par>Tangkhul <latinform>kui</latinform> is homophonous with <latinform>kui</latinform> &apos;head&apos;, though this seems to be fortuitous, since <latinform>shaŋ kui</latinform> does not mean &apos;glans&apos;.</par>
118287	I	"<par>For the second syllable, see <xref ref=""3432"">#3432</xref>.</par>"
118290	T	<par>Lepcha <latinform>t&apos;un</latinform> means &apos;skin; hide&apos; in isolation (GBM-Lepcha p. 154), though the prefixed form <latinform>a-t&apos;un</latinform> is glossed either &apos;skin&apos; (pp. 154, 532) or &apos;foreskin&apos; (p. 491).</par>
118307	T	<par>WB <latinform>pûn</latinform> &apos;hide (v.)&apos;; <latinform>-liŋ-</latinform> is a borrowing from Sanskrit <latinform>lingam</latinform> &apos;private parts, penis&apos;.</par>
118308	T	<par>This form goes back to PLB Tone *1. It is the allofam <latinform>sûi</latinform> (&lt; PLB Tone *2) which is directly cognate to Lahu <latinform>šɔ̄</latinform>.</par>
118310	I	<par>“door” ?? + “wrap; envelop” </par>
118311	I	<par>The first syllable means &apos;front&apos;.</par>
118312	I	<par>first syllable may be related to <latinform>dom</latinform> “private” .</par>
118316	T	<par>WT <latinform>sdoms</latinform> seemingly derived from <latinform>dom</latinform> &apos;private&apos;.</par>
118319	T	<par>Lepcha <latinform>pă-tin̊</latinform>, seems to mean &apos;small stick, switch&apos; (Mainwaring, pp. 127-8).</par>
118320	T	<par>This form reflects an alternate prototype with sibilant prefix, <reconstruction>*s-ley</reconstruction> (cf. Bisu <latinform>hlè</latinform> &apos;penis&apos;, where the voiceless lateral also points to <reconstruction>*s-</reconstruction> instead of <reconstruction>*m-</reconstruction>).</par>
118332	T	<par>Lahu <latinform>mə̂</latinform> &apos;tip&apos;.</par>
118342	I	<par>Cf. Limbu. 2d syll of CAUL Tangkhul? Any membraneous matter covering something, as a spider’ s web.</par>
118379	I	<par>change gloss to ‘be infected’ </par>
118382	I	<par>correct <latinform>maˇt</latinform>o <latinform>maˆ</latinform></par>
118384	I	<par>add -<latinform>byahr̀dblquote </latinform></par>
118387	T	<par>Literally &quot;yellow water&quot;.</par>
118398	I	<par>cf. Kham</par>
118399	I	<par>typo!</par>
118473	T	<par>This curious form receives four glosses in Jäschke, p. 231: (1) &apos;spot (as on a leopard)&apos;; (2) &apos;zero, naught&apos;; (3) <emph>‘semen virile’</emph>; (4) &apos;contemplation&apos;. Jäschke remarks that the last two senses are &quot;mystically connected with each other&quot; in Buddhist thought. (The sense of &apos;naught&apos; seems like a recent extension of &apos;spot&apos;, since a small zero looks like a dot.) On <emph>a priori</emph> semantic grounds, another WT word, <latinform>t&apos;igs-pa</latinform> &apos;drop (of liquid)&apos; also looks like it might be related; but in other Himalayish languages similar forms have no liquid associations, e.g. Bunan <latinform>tig-pa</latinform> &apos;testicle&apos; and Lepcha <latinform>t&apos;ik</latinform> &apos;penis&apos;. It looks as if &apos;spot/zero&apos; and &apos;semen/contemplation&apos; are mere homophones.</par>
118478	T	<par>Note assimilation of the medial consonants.</par>
118479	T	<par>The <latinform>-d-</latinform> in Bodo <latinform>da</latinform> is a plausible intervocalic reflex of <reconstruction>*-r-</reconstruction>. The name of this language itself is often transcribed as &quot;Boro&quot;. See Bhat 1968.</par>
118484	T	<par>Tangkhul <latinform>hai ra</latinform> certainly looks like a case of &quot;genital flipflop&quot;, i.e. semen is viewed as &quot;vagina-semen&quot;, since that is its destination.</par>
118484	T	<par>Lit. &quot;vagina-semen&quot;. This certainly looks like a case of &quot;genital flipflop&quot;, i.e. semen is viewed as &quot;vagina-semen&quot;, since that is its destination.</par>
118570	I	<par>Double-check the proper form of this reflex in JAM’ s cards. Something weird here.</par>
118664	I	<par>Note the similarity to the Geman form for ‘throat’ : <latinform>go³¹ ɹoŋ³⁵</latinform> (39873).</par>
118679	I	<par>This looks just like a re-analyzed version of Jg. <latinform>jə-hkrèmdash aw</latinform> (118647), and so has been tagged the same. cf. the Dulong form <latinform>tɯ³¹ xɹr̀dblquote ɑʔ⁵⁵</latinform> ‘throat’ .</par>
118680	I	<par>This looks like an apocopated version of Jg. <latinform>jə-hkrèmdash aw</latinform> (118647), tagged p,488.</par>
118689	I	<par>Note the parallel structure in Dafang <latinform>tɕʰɒ³³ tʰɔ²¹</latinform> ‘throat’ (13411).</par>
118722	I	<par>Note parallel structure in Baima <latinform>ʃhe¹³ tʃuɛ⁵³</latinform> (126431).</par>
118757	I	<par>From Jäschke p. 18, under head entry lkog-ma &apos;neck&apos;. hla could mean &apos;cartilege&apos; (cf. hla-ru p. 600).</par>
118758	I	<par>From Jäschke p. 18, under head entry lkog-ma &apos;neck&apos;. hla could mean &apos;cartilege&apos; (cf. hla-ru p. 600). gor could mean &apos;stone, round, circular&apos; (cf. p. 73).</par>
118761	I	<par>Despite the gloss given, the second syllable is apparently ‘knot’ and not related to mdun ‘forepart’ (etymon 796).</par>
118957	I	"<par>Second element means &apos;seed&apos; &lt; <xref ref=""3559"">#3559</xref>, below.</par>"
118970	T	<par>According to Mainwaring/Grünwedel 1898:164, <latinform>t&apos;yeṅ</latinform> means &apos;the chief or most precious part&apos;, as in <latinform>să-bŭr t&apos;yeṅ</latinform> &apos;the musk bag or gland of the musk-deer&apos;.</par>
118972	T	<par>Lepcha <latinform>pot</latinform> &apos;fruit, ball&apos;.</par>
118973	T	"<par>It is possible that Hayu <latinform>se:</latinform> is rather &lt; <xref ref=""1019"">#1019</xref>.</par>"
118974	T	<par>The Khaling form <latinform>aˇ</latinform> &apos;testicle&apos; 118974 might be an error, since it can&apos;t be found in SIL or my orange slips.</par>
118975	T	<par>KPM note: ???</par>
118976	I	<par>Malla says he&apos;s never heard of this form.<br />KPM note: ???</par>
118979	I	"<par>Second element means &apos;seed&apos;. See <xref ref=""685"">#685</xref>, below.</par>"
118979	I	"<par>The first element is from <xref ref=""1181"">#1181</xref>.</par>"
118981	I	"<par>Second element means &apos;seed&apos;. See <xref ref=""685"">#685</xref>, below.</par>"
118981	I	"<par>The first element is from <xref ref=""1181"">#1181</xref>.</par>"
118986	I	<par>May be borrowings from Sanskrit <latinform>lingam</latinform> (private parts, penis).</par>
118989	I	<par>The first syllable is reduced to schwa in this compound. This atonic syllable is a reduction of <latinform>lî</latinform> ‘penis’, and is not to be identified with the first syllable of WB <latinform>lin-khu’</latinform> &apos;scrotum&apos;, which is ultimately from Skt. <emph>linga-</emph>.</par>
118989	T	<par>Note the reduction to schwa in WB <latinform>lə</latinform>.</par>
118995	T	<par>WT <latinform>s̀ubs</latinform> &apos;case, covering, sheath&apos;.</par>
119002	T	<par>Lahu <latinform>phɨ</latinform> occurs in many other Lahu compounds, including <latinform>á-thɔ-phɨ</latinform> &apos;scabbard; sheath&apos; (&quot;knife-nest&quot;), <latinform>ú-gɛ̂-phɨ</latinform> &apos;pillow-case&apos;, <latinform>khá-cè-phɨ</latinform> &apos;quiver for arrows&apos;, <latinform>yɨ̀ʔ-phɨ</latinform> &apos;bed&apos; (&quot;sleep-nest&quot;), <latinform>lìʔ-phɨ</latinform> &apos;envelope&apos;, etc.</par>
119002	I	"<par>The last element means &apos;nest; receptacle&apos;. See <xref ref=""1611"">#1611</xref>, Chapter VI. It occurs in many other Lahu compounds, including <latinform>yâ-phɨ</latinform> &apos;placenta&apos; (&quot;child-nest&quot;), <latinform>á-thɔ-phɨ</latinform> &apos;scabbard; sheath&apos; (&quot;knife-nest&quot;), <latinform>ú-gɛ̂-phɨ</latinform> &apos;pillow-case&apos;, <latinform>khá-cè-phɨ</latinform> &apos;quiver for arrows&apos;, <latinform>yɨ̀ʔ-phɨ</latinform> &apos;bed&apos; (&quot;sleep-nest&quot;), <latinform>lìʔ-phɨ</latinform> &apos;envelope&apos;, etc. </par>"
119003	T	<par>Bahing <latinform>lɔ</latinform> &apos;stone&apos;.</par>
119214	O	<par>substandard for <latinform>rna-spabs</latinform> (acc. to Jäs., p. 312).</par>
119217	T	<par>Lit. &quot;arm-outside-bone&quot;.</par>
119226	I	<par>The last two syllables are probably a borrowing from Nepali <latinform>pèmdash ato</latinform> ‘shoulder’ , but if not they could be tagged 570 *ba SHOULDER + 3349 *ta SHOULDER.</par>
119227	I	<par>The last two syllables are probably a borrowing from Nepali <latinform>pèmdash ato</latinform> ‘shoulder’ , but if not they could be tagged 570 *ba SHOULDER + 3349 *ta SHOULDER.</par>
119350	I	<par>This form assigned to etymon 558 *s-rap despite heterorganic final consonant.</par>
119359	I	<par>The first syllable is from etymon 554 *s-rep RIB. The expected vocalism in WT is -e-, not -i-, but there are no WT syllables of the shape <latinform>tseb</latinform>, <latinform>tsʻeb</latinform> except for the adverbial tseb-tseb ‘pointed’ .</par>
119392	T	<par>Lepcha medial <latinform>-y-</latinform> frequently descends from prefixal <latinform>s-</latinform> (<reconstruction>**s-kru</reconstruction>). See Benedict 1943, &quot;Secondary infixation in Lepcha.&quot;</par>
119448	I	<par>2d syll tagged variously as 2004, and as 2005.</par>
119472	I	<par>Also means ‘fontanel’ --see p.36.</par>
119482	I	<par>The first syllable is part of the Tangkhul word for &apos;skull&apos;: <latinform>mi-kui</latinform> or <latinform>ā-kui-ra</latinform>.</par>
119621	I	<par>BP pfx?</par>
119623	I	<par>M2: as 2.6.1. or 1321? <latinform>si/sin</latinform>: cf. 2.2.2.1</par>
119624	I	<par>M1: 1390??</par>
119627	I	<par>division?</par>
119629	I	<par>division?</par>
119630	I	<par>division?</par>
119632	I	<par>M1: not 1321 (bec. of next record &amp; 144639 below)?</par>
119638	I	<par>1st syl = ALIVE?</par>
119638	I	<par>JAM: <latinform>tûr</latinform> = &apos;alive&apos;? + 1321 or 2118?</par>
119639	I	<par>JAM: <latinform>tûr</latinform> = &apos;alive&apos;? + 1321 or 2118?</par>
119644	I	<par>BP pfx?</par>
119648	I	<par><emph>cf. 2.2.1.2 end, 2.2.1.3</emph></par>
119649	I	<par>BP pfx? s or 1320~ ?</par>
119651	I	<par>All These: ø = BP pfx?</par>
119687	T	<par>Preemption by <reconstruction>*m-</reconstruction>: <reconstruction>*m-lay</reconstruction> &gt; <latinform>me</latinform>.</par>
119763	I	<par>This analysis is due to STC fn. 82.</par>
119774	I	<par>cf. Lahu <latinform>cì-g̈àʔ-ma</latinform> ‘molar’ (the second syllables are cognate).</par>
119812	I	<par><latinform>cei</latinform>=‘water’ ?, cf. ZMYYC Darang <latinform>ma³¹tɕi⁵³ </latinform>‘water’ .</par>
119813	T	<par>Bodo <latinform>dəi</latinform> &apos;water&apos;.</par>
119822	I	<par>change gloss to ‘urinate’ </par>
119861	I	<par>M1: 650?</par>
119862	I	<par>M1: 650?</par>
119864	I	<par>M1: <emph>baw</emph>--cf. above (<latinform>bawn</latinform>, etc.); M2: cf. <latinform>du</latinform> above: 1243 (KIDNEY)?</par>
119865	I	<par>cf. <latinform>gan</latinform> etc.; M2: cf. <latinform>pan</latinform> above?</par>
119866	I	<par>cf. <latinform>gan</latinform> etc.; M2: cf. M1 below (or 657 above?)</par>
119868	I	<par>M3: 777 (not earlier tagger 657?)</par>
119869	I	<par>M1: 777 (not 657)</par>
119870	I	<par>Division? M1: cf. <latinform>pa</latinform> below?</par>
119872	I	<par><latinform>cho</latinform> related to <latinform>khaw</latinform> next or <latinform>cham</latinform> below?? M2: 654?</par>
119873	I	<par>M2:657?</par>
119874	I	<par>M2: 657? (also <latinform>bawn, baw</latinform> INTESTINES above (Akha--much earlier)</par>
119875	I	<par>BP pfx?</par>
119876	I	<par>BP pfx M2?</par>
119878	I	<par>M1: cf. M2 above. or 657? 658?</par>
119879	I	<par>M1: cf. M2 above. or 657? 658?</par>
119880	I	<par>M1: cf. M2 above. or 657? 658?</par>
119907	I	"<par>The last syllable means &apos;hole&apos; (see <xref ref=""3432"">#3432</xref>, below). See G. van Driem, <emph>A Grammar of Limbu</emph> (1987), p. 426.</par>"
119908	T	<par>Notice the reduction of the vowel to zero in Kanauri <latinform>ts</latinform>.</par>
119911	T	"<par>Note the variation between final velar nasal and zero-final in the Hayu forms. See also the similar Hayu reflexes of <xref ref=""686"">#686</xref>.</par>"
119913	T	<par>The final labial stop is unexplained.</par>
119924	I	<par>The second syllable means “lip”.</par>
119942	I	<par>The second element means &apos;excrement&apos;. </par>
119943	I	<par>These Jingpho forms seem to reflect an open-syllable allofam <reconstruction>*ku</reconstruction>.</par>
119945	T	<par>Literally &quot;heart of vulva&quot;.</par>
119949	T	<par>The first syllable <latinform>hi-</latinform> is a lookalike of the vulgar Siamese word <latinform>hǐi</latinform>.</par>
144772	I	<par>The second element means &apos;shit; body waste&apos;.</par>
144780	I	<par><latinform>siŋ</latinform> means &apos;tree&apos;.</par>
282998	I	<par>In Mainwaring&apos;s transcription, <latinform>j</latinform> stands for [ʑ], or as he puts it, &quot;like French j-&quot; (p. 93). Curiously, although both <latinform>jak</latinform> and <latinform>yak</latinform> appear in the index (p. 540), neither appears in the body of the dictionary.</par>
307076	T	<par>Gurung <latinform>prxe-ba</latinform> is cited in Noonan&apos;s (1999) <emph>Chantyal Dictionary and Texts</emph> under &apos;have sex&apos;.</par>
441435	T	<par>See also WT <latinform>gsan̊-ćʻab</latinform> &apos;urine (resp.)&apos;, lit. &quot;secret-water&quot;. <latinform>ćʻab</latinform> is the respectful form for <latinform>c̀ʻu</latinform> &apos;water&apos;.</par>
516192	T	<par>Note the destressing or &quot;prefixization&quot; of WB <latinform>phə</latinform>.</par>
