rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
618677	1963	Ao (Mongsen: Mangmetong)	nə		(agentive)				121	0		6484
618678	1963	Ao (Mongsen: Mangmetong)	nə		(instrumental)				121	0		
618679	1963	Ao (Mongsen: Mangmetong)	li		(dative)				121	0		
618680	1963	Ao (Mongsen: Mangmetong)	atəməkə		(benefactive)				121	0		
618681	1963	Ao (Mongsen: Mangmetong)	thən		(comitative)				121	0		
618682	1963	Ao (Mongsen: Mangmetong)	nə		(allative)				121	0		
618683	1963	Ao (Mongsen: Mangmetong)	phinə		(ablative)				121	0		
618684	1963	Ao (Mongsen: Mangmetong)	ku		(locative)				121	0		
618685	1963	Ao (Mongsen: Mangmetong)	[a]-u		axe			5.11.5.3	49	0		p,2772
618686	1963	Ao (Mongsen: Mangmetong)	[a]-lí		ground			3.2.11	386	0		p,2453
618687	1963	Ao (Mongsen: Mangmetong)	tsəŋ◦laʔ		lightning			3.2.1	292	0		6312,m
618688	1963	Ao (Mongsen: Mangmetong)	sə́páʔ		who				99	0		
618689	1963	Ao (Mongsen: Mangmetong)	kúpáʔ		which				99	0		
618690	1963	Ao (Mongsen: Mangmetong)	tʃə́páʔ nə		what ALL				99	0		
618691	1963	Ao (Mongsen: Mangmetong)	tʃə́páʔ ku		what LOC				99	0		m,7621
618692	1963	Ao (Mongsen: Mangmetong)	kətsə ku		where LOC				99	0		m,7621
618693	1963	Ao (Mongsen: Mangmetong)	tʃə́páʔ		what				99	0		
618694	1963	Ao (Mongsen: Mangmetong)	kú◦jím		when				99	0		7621,m
618695	1963	Ao (Mongsen: Mangmetong)	kútə́		how				99	0		7622
618696	1963	Ao (Mongsen: Mangmetong)	tʃútə́		why				99	0		
618697	1963	Ao (Mongsen: Mangmetong)	kú◦jáʔ		how many				99	0		7621,m
