rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
31250	144	*Lolo-Burmese	ʔkraŋ¹ ⪤ ʔkyaŋ¹	ʔkraŋ¹⪤ʔkyaŋ¹|	marrow	marrow		1.6.3.5	56	0		459
31251	178	*Tibeto-Burman	r-|kliŋ ⪤ r-|klyaŋ	r-kliŋ|⪤r-klyaŋ	marrow	marrow		1.6.3.5	56	0		459,459
31252	166	*Sino-Tibetan	twa ⪤ to	twa⪤to	spit	spit		1.8.3	55	0		603,603
31253	178	*Tibeto-Burman	m-|twa ⪤ s-|twa	m-twa⪤s-twa	spit	spit		1.8.3	55	0		603,603
31254	166	*Sino-Tibetan	tik ⪤ dzik ⪤ Ndzak ⪤ ʔtsak	tik⪤dzik⪤Ndzak⪤ʔtsak	drop / drip	drop / drip		6.16	54	0		555,190,557,190
31255	144	*Lolo-Burmese	Ntsak ⪤ dzik	Ntsak⪤dzik	drop / drip	drop / drip		6.16	54	0		190,190
31256	178	*Tibeto-Burman	yip ⪤ yup	yip⪤yup|	sleep	sleep		1.1.4.1	53	0		127,127
31257	166	*Sino-Tibetan	g-|dz(y)im ⪤ g-|dz(y)up	g-dz(y)im|↮g-dz(y)up	sleep	sleep		1.1.4.1	53	0		128,127
31258	178	*Tibeto-Burman	s-|rum ⪤ s-|lum ⪤ s-|ram ⪤ s-|lam	s-rum⪤s-lum⪤s-ram⪤s-lam	womb / belly	womb / belly			52	0		680,680,680,680
31259	144	*Lolo-Burmese	ʔgak	ʔgak	fork / branch	fork / branch		1.4.9.1	51	0		1278
31260	178	*Tibeto-Burman	kaːk	kaːk	fork / branch	fork / branch		1.4.9.1	51	0		1278
31261	144	*Lolo-Burmese	taŋ²	taŋ²	firewood / pine	firewood / pine		5.11.5.5	50	0		2690
31262	166	*Sino-Tibetan	s-|nuw-|k	s-|nuw-|k	brain	brain		1.2.4	49	0		243
31263	178	*Tibeto-Burman	s-nuk|	s-nuk|	brain	brain		1.2.4	49	0		243
31264	166	*Sino-Tibetan	s-k(w)a-t	s-k(w)a-t	word / speech	word / speech		8.5.10.2	48	0		
31265	178	*Tibeto-Burman	ka	ka	word / speech	word / speech		8.5.10.2	48	0		1754
31266	144	*Lolo-Burmese	k-|lok ⪤◦k-|loŋ	k-lok|⪤k-loŋ|	stone / rock	stone / rock		3.2.9	47	0		1269,1269
31267	178	*Tibeto-Burman	r-|luŋ	r-|luŋ	stone / rock	stone / rock		3.2.9	47	0		1269
31268	178	*Tibeto-Burman	suŋ	suŋ	fragrance	fragrance		3.1.2	46	0		1417
31269	178	*Tibeto-Burman	kum ⪤ m-|kum ⪤ k(y)im	kum⪤m-kum⪤k(y)im	pillow / block	pillow / block		1.2.1	45	0		692,692,m
31271	166	*Sino-Tibetan	r-|g-|yap	r-g-yap	fan / wave	fan / wave		5.4	43	0		2790
31272	178	*Tibeto-Burman	yaːp	yaːp	fan / wave	fan / wave		5.4	43	0		2790
31273	178	*Tibeto-Burman	-rwak	-rwak	ant	ant		2.2.6	42	0		2631
31274	166	*Sino-Tibetan	s-p-wam ⪤ s-p-wap	s-p-wam⪤s-p-wap	dare	dare			41	0		
31275	178	*Tibeto-Burman	hwam	hwam	dare	dare			41	0		5652
31276	178	*Tibeto-Burman	g-|ryap	g-ryap	stand	stand		1.5.2	40	0		145
31277	178	*Tibeto-Burman	m-|nak ⪤ m-|nap	m-|nak⪤m-|nap	morning	morning		9.1.4	39	0		6227,6227
31278	166	*Sino-Tibetan	s-|ra	s-ra	place	place		9.10.5	38	0		5435
31279	166	*Sino-Tibetan	s-|mak ⪤ s-|maŋ	s-mak⪤s-maŋ	ink / black	ink / black		5.1	37	0		6130,6130
31280	178	*Tibeto-Burman	r-ka[ː]m|	r-ka[ː]m|	bank / shore	bank / shore		9.10.2	36	0		454
31281	144	*Lolo-Burmese	mak	mak	war / army / soldier	war / army / soldier		5.15	35	0		257
31282	178	*Tibeto-Burman	d-|mak	d-mak	war / army / soldier	war / army / soldier		5.15	35	0		257
31283	178	*Tibeto-Burman	duk ⪤ tuk	duk⪤tuk	poison	poison		6.4	34	0		2202,2202
31284	178	*Tibeto-Burman	kok	kok	bark / covering (outer)	bark / covering (outer)		2.1.11.1	33	0		586
31285	166	*Sino-Tibetan	r-kwâk	r-kwâk	bark / covering (outer)	bark / covering (outer)		2.1.11.1	33	0		
31286	178	*Tibeto-Burman	kuk ⪤ guk	kuk⪤guk	crooked / bent	crooked / bent		9.7.2	32	0		1251,1251
31288	178	*Tibeto-Burman	r-kyak ⪤ s-kyak	r-kyak⪤s-kyak	excreta	excreta		1.8.5	30	0		
31289	178	*Tibeto-Burman	p-|wak	p-|wak	pig	pig		2.1.12	29	0		1006
31290	178	*Tibeto-Burman	t(r)ak	t(r)ak	weave	weave		5.1	28	0		2686
31291	178	*Tibeto-Burman	r-maŋ|	r-maŋ|	dream	dream		1.1.4.2	27	0		126
31292	178	*Tibeto-Burman	liŋ	liŋ	neck	neck		1.4.2	26	0		479
31293	178	*Tibeto-Burman	r-|miŋ	r-miŋ	name	name		5.8	25	0		2450
31294	178	*Tibeto-Burman	sar	sar	new	new		9.6.1.1	24	0		2651
31295	178	*Tibeto-Burman	siŋ ⪤ sik	siŋ⪤sik	wood / tree	wood / tree		3.1.2	23	0		2658,2658
31296	178	*Tibeto-Burman	tsik	tsik	joint	joint		1.5.8	22	0		418
31297	178	*Tibeto-Burman	g-|sat	g-|sat	kill	kill		6.4	21	0	D0	1018
31298	178	*Tibeto-Burman	d-|wam	d-|wam	bear	bear	n.	2.2.3	20	0		2777
31299	178	*Tibeto-Burman	s-|ram	s-ram	otter	otter		2.2.7.1	19	0		2595
31300	178	*Tibeto-Burman	kap	kap	needle	needle		5.1	18	0		5398
31301	166	*Sino-Tibetan	k(y)əm ⪤ k(y)əp	k(y)əm⪤k(y)əp	needle	needle		5.1	18	0		
31302	178	*Tibeto-Burman	r-|kuw	r-kuw	steal	steal		6.2.2.1	17	0		2365
31303	178	*Tibeto-Burman	d-kuw|	d-kuw|	nine	nine		9.9	16	0		2364
31304	178	*Tibeto-Burman	d-|ŋul	d-ŋul	silver	silver		3.2.4	15	0		2536
31305	178	*Tibeto-Burman	kwiy	kwiy	dog	dog		2.1.11	14	0		1764
31306	178	*Tibeto-Burman	siy	siy	die	die		1.1.6	13	0		27
31307	178	*Tibeto-Burman	tsil	tsil	oil / fat	oil / fat		1.6.4.1	12	0		48
31308	178	*Tibeto-Burman	g-|ya ⪤ g-|ra	g-|ya⪤g-|ra	right side	right side		1.5.3.2	11	0		2786,2786
31309	178	*Tibeto-Burman	na	na	ill	ill		1.1.5.1	10	0		160
31310	178	*Tibeto-Burman	tsa	tsa	salt	salt		3.2.4	9	0		2729
31311	178	*Tibeto-Burman	dza-|n ⪤ dza-|k	dza-n⪤dza-k	eat / food	eat / food		1.5.3.2	8	0		36,36
31312	178	*Tibeto-Burman	ŋya	ŋya	fish	fish		2.2.5	7	0		1455
31313	178	*Tibeto-Burman	-ŋa	-ŋa	five	five		9.9	6	0		1306
31314	178	*Tibeto-Burman	ka	ka	bitter	bitter		7.1.4.4	5	0		229
31315	178	*Tibeto-Burman	gaːr	gaːr	dance	dance		6.7.9	4	0		2234
31316	178	*Tibeto-Burman	m-|a	m-a	dumb	dumb		8.5.4.4	3	0		1752
31317	144	*Lolo-Burmese	glak ⪤ ʔklak	glak⪤ʔklak	pasture / ground (grazing)	pasture / ground (grazing)		3.2.5	2	0		
146336	475	Chinese (Old)	mi̯waŋ	mi̯waŋ	net, snare, entangle, web, trap	net, snare, entangle, web, trap		5.14	76	0		
146337	1572	Tibetan (Written)	skyegs	skyegs	coot, water-hen, grouse, heath-cock	coot, water-hen, grouse, heath-cock		2.1.10	74	0		
146338	1572	Tibetan (Written)	sgra	sgra	sound, noise, voice, word, syllable, language	sound, noise, voice, word, syllable, language		9.3	72	0		1411
146339	475	Chinese (Old)	g'i̯og	g'i̯og	curved upwards, like the branches of a tree	curved upwards, like the branches of a tree		7.1.5.1	71	0		
146340	1572	Tibetan (Written)	khrog-po	khrog-po	botanical term, used of leaves standing around the stem scattered/alternately	botanical term, used of leaves standing around the stem scattered/alternately		3.1.10	71	0		
146341	675	Jingpho	ə◦yàk ə◦khàk	ə◦yàk ə◦khàk	troubles, problems, difficulties (loan word, though)	troubles, problems, difficulties (loan word, though)		9.6.2	70	0		m,b,m,173
146342	400	Burmese (Written)	ʔok	ʔok	decoy, allure, bring in, as tame elephant brings in wild one	decoy, allure, bring in, as tame elephant brings in wild one		5.14	68	0		
146343	475	Chinese (Old)	zi̯ôg	zi̯ôg	lead, influence, encourage, entice, seduce	lead, influence, encourage, entice, seduce		6.2.2.1	68	0		
146344	400	Burmese (Written)	hnaŋ	hnaŋ	give, deliver over, transfer the ownership of, for a time/forever	give, deliver over, transfer the ownership of, for a time/forever		6.23	67	0		5820
146345	475	Chinese (Old)	ńi̯aŋ	ńi̯aŋ	reprimand, cede, yield, give way, modest	reprimand, cede, yield, give way, modest		8.5.1	67	0		
146346	1572	Tibetan (Written)	gnaŋ-ba	gnaŋ-ba	give (resp.) (used when a superior gives to an inferior), bestow, confer upon, grant, concede, command, order	give (resp.) (used when a superior gives to an inferior), bestow, confer upon, grant, concede, command, order		6.23	67	0		5820
146347	400	Burmese (Written)	khaŋ	khaŋ	roof, strip of high ground, ridge	roof, strip of high ground, ridge		5.11.9	66	0		3581
146348	400	Burmese (Written)	wa	wa	yellow, bright colour of health	yellow, bright colour of health		9.4	64	0		165
146349	400	Burmese (Written)	phaŋ	phaŋ	in a strait between the two, hesitating which to choose	in a strait between the two, hesitating which to choose	be v.	10.1.1	62	0		
146350	400	Burmese (Written)	phaŋ'	phaŋ'	procrastinate, delay, be dilatory	procrastinate, delay, be dilatory		1.5.3.2	62	0		
146351	400	Burmese (Written)	əlya	əlya	what is for any purpose, part, share	what is for any purpose, part, share		8.1	61	0		
146352	400	Burmese (Written)	əhlya	əhlya	what is for any purpose, part, share	what is for any purpose, part, share		8.1	61	0		
146353	1572	Tibetan (Written)	rdzas	rdzas	thing, matter, object, materials, requisites	thing, matter, object, materials, requisites		8.1	61	0		5552
146354	837	Lahu	mèʔ	mèʔ	shut abruptly (eyes, mouth), go on and off rapidly, twinkle, flash, flicker (as fireflies, stars, sparks)	shut abruptly (eyes, mouth), go on and off rapidly, twinkle, flash, flicker (as fireflies, stars, sparks)		3.2.12.1	59	0		31
146355	232	Akha	myá-núiʔ míʔ eu	myá-núiʔ míʔ eu	close one's eyes (=eyes are extinguished)	close one's eyes (=eyes are extinguished)		1.2.6	59	0		m,m,31,m
146356	1572	Tibetan (Written)	'tshag-pa	'tshag-pa	cause to trickle, strain, filter	cause to trickle, strain, filter		6.6	54	0		
146357	475	Chinese (Old)	mi̯wən ⪤ mi̯ən	mi̯wən⪤mi̯ən	kind of serpant; n. pr. of place	kind of serpant; n. pr. of place		10.1.1	44	0		
150176	166	*Sino-Tibetan	s-|nuk ⪤ s-|nuw	s-|nuk⪤s-|nuw	brain	brain		1.2.4	49	0		243,243
