rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
142606	1010	Chinese (Mandarin)	kǔn	kǔn	tie	tie	v	6.13.1		0		
142607	1010	Chinese (Mandarin)	lǎohǔ	lǎohǔ	tiger	tiger		2.1.3		0		
142608	1010	Chinese (Mandarin)	míngtiān	míngtiān	tomorrow	tomorrow		9.1.3		0		
142609	1010	Chinese (Mandarin)	yá◦chǐ	yá◦chǐ	tooth	tooth		1.3.4		0		634,635
142610	1010	Chinese (Mandarin)	shù	shù	tree	tree		3.1.2		0		
142611	1010	Chinese (Mandarin)	húnzuó	húnzuó	turbid, muddy	turbid, muddy		6.6		0		
142612	1010	Chinese (Mandarin)	èr	èr	two	two		9.9		0		2504
142614	1010	Chinese (Mandarin)	yòng	yòng	use, spend	use, spend	v	6.2.2.7.1		0		5574
142615	1010	Chinese (Mandarin)	xǐng	xǐng	wake up	wake up		1.1.4		0	D1	2745
142616	1010	Chinese (Mandarin)	zǒu	zǒu	walk	walk		6.7.4		0		
142618	1010	Chinese (Mandarin)	nuǎn	nuǎn	warm	warm		7.1.2.3		0		
142619	1010	Chinese (Mandarin)	xǐ	xǐ	wash	wash	v	6.2.2.5.2		0		
142620	1010	Chinese (Mandarin)	shuǐ	shuǐ	water	water		3.2.3		0		
142621	1010	Chinese (Mandarin)	chuān	chuān	wear	wear		6.2.2.1		0		
142622	1010	Chinese (Mandarin)	shóu	shóu	well cooked	well cooked		9.6.1.1		0		
142623	1010	Chinese (Mandarin)	jǐng	jǐng	well, water source	well, water source		3.2.3		0		
142624	1010	Chinese (Mandarin)	xū	xū	whiskers	whiskers		1.2.5.5		0		
142626	1010	Chinese (Mandarin)	dàn	dàn	white, light	white, light		9.4		0		
142627	1010	Chinese (Mandarin)	shéi	shéi	who	who		10.5.3		0		
142628	1010	Chinese (Mandarin)	qīzi	qīzi	wife	wife		4.7.4		0		
142629	1010	Chinese (Mandarin)	yězhū	yězhū	wild boar	wild boar		3.2.5		0		
142631	1010	Chinese (Mandarin)	chì◦bǎng	chì◦bǎng	wing	wing		1.5.1.3		0		m,1327
142632	1010	Chinese (Mandarin)	bó	bó	winnow	winnow		3.1.10		0		2184
142633	1010	Chinese (Mandarin)	cā	cā	wipe	wipe		6.2.2.1		0		
142634	1010	Chinese (Mandarin)	zì	zì	word	word		8.5.10.2		0		
142635	1010	Chinese (Mandarin)	láodòng	láodòng	work	work		6.1.1		0		
142636	1010	Chinese (Mandarin)	xiě	xiě	write	write		6.2.2.9.1		0		
142637	1010	Chinese (Mandarin)	nián	nián	year	year		9.1.2		0		
142638	1010	Chinese (Mandarin)	jīnzi	jīnzi	gold	gold		3.2.4		0		
142639	1010	Chinese (Mandarin)	zuótiąn	zuótiąn	yesterday	yesterday		9.1.3		0		
142640	1010	Chinese (Mandarin)	nǐ	nǐ	you (sing.)	you (sing.)		4.1		0		
142641	1010	Chinese (Mandarin)	niánqīng nán	niánqīng nán	youngster	youngster		4.2.11		0		
142642	1010	Chinese (Mandarin)	pà	pà	afraid	afraid		7.1.1		0		
142643	1010	Chinese (Mandarin)	wǎn	wǎn	bowl	bowl		5.1		0	D1	
142644	1010	Chinese (Mandarin)	biàn◦zi	biàn◦zi	braid	braid		1.2.3.2		0	D1	2018,s
142645	1010	Chinese (Mandarin)	bù	bù	cloth	cloth		5.1		0	D1	
142646	1010	Chinese (Mandarin)	lěng	lěng	cold (of objects)	cold (of objects)		7.1.2.3		0		
142647	1010	Chinese (Mandarin)	lěng	lěng	cold	cold		7.1.2.3		0	D1	
142648	1010	Chinese (Mandarin)	mùbǎn	mùbǎn	board	board	n	5.11.9		0		
142649	1010	Chinese (Mandarin)	zhuā	zhuā	catch	catch	v	6.21		0		
142650	1010	Chinese (Mandarin)	lián◦jiē	liánjiē	connect	connect		6.13.3		0		2603,m
142651	1010	Chinese (Mandarin)	gān	gān	dry	dry		6.6		0	D1	120
142652	1010	Chinese (Mandarin)	shài	shài	dry in sun	dry in sun		6.6		0		
142653	1010	Chinese (Mandarin)	xiàmian	xiàmian	below	below		9.2.2		0	D1	
142654	1010	Chinese (Mandarin)	chuī	chuī	blow (of wind)	blow (of wind)		1.3.1.4		0		1739
142655	1010	Chinese (Mandarin)	gēge	gēge	elder brother	elder brother		4.7.1		0	D1	
142656	1010	Chinese (Mandarin)	dìdi	dìdi	younger brother	younger brother				0		
142657	1010	Chinese (Mandarin)	lián◦jie	liánjie	build, join	build, join		6.14		0		2603,m
142658	1010	Chinese (Mandarin)	báicái	báicái	cabbage	cabbage		3.1.5.1		0	D1	
142659	1010	Chinese (Mandarin)	tái	tái	carry on a pole	carry on a pole		6.2.2.2.1		0	D1	
142660	1010	Chinese (Mandarin)	biàn	biàn	change, become	change, become		9.5		0	D1	
142661	1010	Chinese (Mandarin)	piányi	piányi	cheap	cheap		5.9		0	D1	
142662	1010	Chinese (Mandarin)	wō	wō	nest	nest		2.2.4		0	D1	
142663	1010	Chinese (Mandarin)	pá	pá	climb up, up	climb up, up		9.2.1		0	D1	
142664	1010	Chinese (Mandarin)	bái	bái	white	white		9.4		0	D1	1230
142665	1010	Chinese (Mandarin)	fēng	fēng	wind	wind	n	3.2.1		0	D1	6128
142666	1010	Chinese (Mandarin)	yào	yào	want to	want to		8.3.1.14.3		0	D1	
142667	1010	Chinese (Mandarin)	huán	huán	return	return		6.2.2.1		0	D1	
142668	1010	Chinese (Mandarin)	yuán	yuán	kind of coin	kind of coin		8.3.3.2.1		0	D1	
142669	1010	Chinese (Mandarin)	duò	duò	mashed, pulpy, chop, mince	mashed, pulpy, chop, mince		7.1.5.1		0	D1	
142670	1010	Chinese (Mandarin)	lǎo	lǎo	old	old		7.1.8.3		0	D1	
142671	1010	Chinese (Mandarin)	zìjǐ	zìjǐ	oneself	oneself		4.1		0	D1	
142672	1010	Chinese (Mandarin)	màozi	màozi	straw hat	straw hat		3.1.6.2		0	D1	
142673	1010	Chinese (Mandarin)	kǔn	kǔn	tie	tie		6.13.1		0		
142674	1010	Chinese (Mandarin)	shàngmiàn	shàngmiàn	upside	upside				0	D1	
142675	1010	Chinese (Mandarin)	máyǐ	máyǐ	ant	ant		2.2.6		0	D1	
142676	1010	Chinese (Mandarin)	bí◦zi	bí◦zi	nose	nose		1.2.8		0		810,s
