rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
64322	449	Chepang	nis-hale poŋa-joʔ	nis-hale poŋa-joʔ	twenty-nine	twenty-nine		9.9	9.13	0		2504
64323	449	Chepang	yat-hale dəs-gota	yat-hale dəs-gota	twenty-two	twenty-two		9.9	9.12	0		
64324	449	Chepang	keŋ	keŋ	twig	twig		3.1.2	4.A.10	0		
64325	449	Chepang	rahmə	rahmə	twilight	twilight		9.1.4	5.A.11	0		
64326	449	Chepang	pliŋʰ-sa	pliŋʰ-sa	twinkle (stars)	twinkle (stars)		3.2.12.1	5.B.9	0		
64327	449	Chepang	mryok-sa	mryok-sa	twist (limb)	twist (limb)		6.7.6	2.B.2.50	0		
64328	449	Chepang	lyas-sa	lyas-sa	twist	twist		6.7.6	7.B.3.3	0		
64329	449	Chepang	lyəy-sa	lyəy-sa	twist	twist		6.7.6	7.B.3.3	0		
64330	449	Chepang	lyəy-sa	lyəy-sa	twist / braid	twist / braid		6.7.6	8.B. 14	0		
64331	449	Chepang	tʰyoŋʔ-ʔo	tʰyoŋʔ-ʔo	twisted	twisted		6.7.6	12.C.23	0		
64332	449	Chepang	mayh-ʔo	mayh-ʔo	twisted	twisted		6.7.6	12.C.23	0		
64333	449	Chepang	nis-joʔ	nis-joʔ	two	two		9.9	1.12	0		2504
64334	449	Chepang	kyam-səy	kyam-səy	two days after (tomorrow)	two days after  (tomorrow)		9.1.3	5.A.30	0		
64335	449	Chepang	--	--	two hundred	two hundred		9.9	9.28	0		
64336	449	Chepang	--	--	two thirds	two thirds		9.9	9.39	0		
64337	449	Chepang	--	--	typhoid	typhoid		5.3	10.A.34	0		
64338	449	Chepang	rew-ʔo	rew-ʔo	ugly	ugly		7.1.3	12.A.49	0		
64339	449	Chepang	toyʔ-ru	toyʔ-ru	umbilical cord	umbilical cord			2.A.39	0		519,659
64340	449	Chepang	--	--	unclean, become	unclean, become		9.6.2.1	11.B.2.26	0		
64341	449	Chepang	talge-səy	talge-səy	under	under		9.2.2	12.C.51	0		
64342	449	Chepang	hwək-sa	hwək-sa	understand	understand		8.3.1.13.1	10.B.1.30	0	D1	
64343	449	Chepang	təyh-sa	təyh-sa	understand	understand		8.3.1.13.1	10.B.1.30	0		
64344	449	Chepang	hwək-sa	hwək-sa	understand	understand		8.3.1.13.1	10.B.2.30	0	HIDE	DUPE IN SOURCE
64345	449	Chepang	hlyun-sa	hlyun-sa	undress	undress		6.1.1	7.B.3. 34	0		
64346	449	Chepang	--	--	unfriendly	unfriendly		9.6.2.2	12.A.59	0		
64347	449	Chepang	lyawʰ-ma-lo	lyawʰ-ma-lo	unmixed / without condiment	unmixed / without condiment		7.1.8.3	12.D.12	0		
64348	449	Chepang	braʔ-ʔo	braʔ-ʔo	unsavory	unsavory		7.1.4.4	12.B.21	0	z	
64349	449	Chepang	juttə-ko la pʰas-sa	juttə-ko la pʰas-sa	untie	untie		6.13.1	7.B.3. 41	0		
64350	449	Chepang	-cuk	-cuk	until	until		10.1	12.D.31	0		
64351	449	Chepang	tyawʔ-ʔa	tyawʔ-ʔa	up	up		9.2.1	12.C.48	0		
64352	449	Chepang	pʰuk-sa	pʰuk-sa	uproot	uproot		3.1.8	4.B.16	0		
64353	449	Chepang	kər jaŋʰ-sa	kər jaŋʰ-sa	urge / insist on serving more	urge / insist on serving more		8.5.10.3	7.B.2. 33	0		
64354	449	Chepang	cʰyuʔ-sa	cʰyuʔ-sa	urinate	urinate		1.5.3.2	2.B.2.8	0		2795,m
64355	449	Chepang	cʰyus	cʰyus	urine	urine		1.8.4	2.A.73	0		2795
64356	449	Chepang	--	--	use	use		6.2.2.7.1	8.B.1	0		
64357	449	Chepang	gʰoduŋ	gʰoduŋ	valley	valley		3.2.5	5.A.59	0		
64358	449	Chepang	caʔ-ʔo	caʔ-ʔo	variegated	variegated		6.2.2.9.2	12.B.37	0		
64359	449	Chepang	sraʔ-ʔo	sraʔ-ʔo	variegated	variegated		6.2.2.9.2	12.B.37	0		
64360	449	Chepang	--	--	various	various		7.1.6.2	12.D.5	0		
64361	449	Chepang	sagə	sagə	vegetable	vegetable		3.1.2	4.A.37	0		bNepali
64362	449	Chepang	--	--	vegetable patch	vegetable patch		3.1.2	6.A.8	0		
64363	449	Chepang	(N)	(N)	veranda	veranda		5.11.9.3.2	6.A.25	0		
64364	449	Chepang	--	--	vertical	vertical		9.2.1	12.C.12	0		
64365	449	Chepang	ʔanə	ʔanə	very	very		7.1.2.2	13.B.3	0		
64366	449	Chepang	(N)	(N)	village	village		5.8	6.A.2	0		
64367	449	Chepang	--	--	villager	villager		4.4.2	11.A.28	0		
64368	449	Chepang	rə	rə	vine	vine		3.1.7	4.A.4	0		
64369	449	Chepang	kʰarh-ʔo	kʰarh-ʔo	violent	violent		6.5	12.A.6	0		5730,m
64370	449	Chepang	krus-laŋ ʔal-sa	krus-laŋ ʔal-sa	visit	visit		6.2.2.2	11.B.1.12	0		
64371	449	Chepang	has	has	vomit	vomit		1.8.3.2	2.A.70	0		1145
64372	449	Chepang	has-sa	has-sa	vomit	vomit		1.8.3.2	2.B.2.29	0		1145,s
64373	449	Chepang	--	--	vote	vote		6.19	11.A.39	0	D1	
64374	449	Chepang	--	--	vote	vote		6.19	11.B.2.36	0	HIDE	DUPE IN SOURCE
64375	449	Chepang	(N)	(N)	vulture	vulture		2.2.4.1	3.A.23	0		
64376	449	Chepang	pam	pam	waist	waist		1.4.6	2.A.37	0		137
64377	449	Chepang	lyuŋʰ-sa	lyuŋʰ-sa	wait	wait		6.1.1.6	2.B.1.49	0		5577,m
64378	449	Chepang	le-sa	le-sa	wake up	wake up	v.i.	1.1.4	2.B.2.19	0		m,150
64379	449	Chepang	hmaŋ-sa	hmaŋ-sa	wake up	wake up	v.i.	1.1.4	2.B.2.19	0		126,150
64380	449	Chepang	waŋ-sa	waŋ-sa	walk	walk		6.7.4	1.65	0		
64381	449	Chepang	wah-sa	wah-sa	walk	walk		6.7.4	11.B.1.23	0		
64382	449	Chepang	kʰo-siŋʔ	kʰo-siŋʔ	wall	wall		5.11.9.3	6.A.13	0		m,2658
64383	449	Chepang	--	--	wallow	wallow		6.7.3	3.B.39	0		
64384	449	Chepang	byah-sa	byah-sa	wander	wander		6.7.4	11.B.1.24	0		
64385	449	Chepang	--	--	waning moon	waning moon		9.5	5.A.18	0		
64386	449	Chepang	(Inf.) + hmər-sa	(Inf.) + hmər-sa	want to	want to	v.	8.3.1.14.3	13.A. 10	0		
64387	449	Chepang	(N)	(N)	want / like sthg.	want / like sthg.		8.3.1.14.3	10.B.3.8	0		
64388	449	Chepang	--	--	war	war		5.15	11.A.47	0		
64389	449	Chepang	garʔ-sa	garʔ-sa	warm (oneself by fire)	warm (oneself by fire)		7.1.2.3	2.B.2.42	0		
64390	449	Chepang	tʰiŋ-sa	tʰiŋ-sa	warned, become	warned, become		8.5.1	10.B.1.36	0		
64391	449	Chepang	--	--	wash (after eating)	wash (after eating)		6.2.2.5.2	7.B.2. 42	0		
64392	449	Chepang	dolaw-sa	dolaw-sa	wash (with mud)	wash  (with  mud)		6.2.2.5.2	6.B.1.8	0		
64393	449	Chepang	dʰawʔ-sa	dʰawʔ-sa	wash (cloth)	wash (cloth)		6.2.2.5.2	7.B.3. 14	0		
64394	449	Chepang	riŋ	riŋ	wasp	wasp		2.2.6	3.A.97	0		
64395	449	Chepang	sərʔ	sərʔ	wasp	wasp		2.2.6	3.A.97	0		
64396	449	Chepang	--	--	waste	waste		5.1	7.B.1. 38	0		
64397	449	Chepang	tiʔ	tiʔ	water	water		3.2.3	1.75	0		298
64398	449	Chepang	tiŋʰkoloŋ	tiŋʰkoloŋ	waterfall	waterfall		3.2.3	5.A.66	0		
64399	449	Chepang	lota	lota	waterjar (brass) (storage)	waterjar (brass) (storage)		5.1	6.A.63	0	z	
64400	449	Chepang	pom	pom	waterjar (clay)	waterjar (clay)		5.1	6.A.64	0		
64401	449	Chepang	gwah	gwah	waterjar (clay)	waterjar (clay)		5.1	6.A.64	0		
64402	449	Chepang	tuyʔ-a	tuyʔ-a	waterjar (small)	waterjar (small)		5.1	6.A.65	0		
64403	449	Chepang	syorma	syorma	waterjar (small)	waterjar (small)		5.1	6.A.65	0		
64404	449	Chepang	--	--	waxing moon	waxing moon		9.5	5.A.19	0		
64405	449	Chepang	ŋi	ŋi	we	we		4.1	1.3	0		
64406	449	Chepang	ni	ni	we	we		4.1	1.3	0		
64407	449	Chepang	ŋi	ŋi	we (excl.)	we (excl.)		4.1	13.B.17	0		
64408	449	Chepang	-təyh	-təyh	we	we	incl.	4.1	13.B.18	0		
64409	449	Chepang	ni◦ci	ni◦ci	we (two)	we (two)		4.1	13.B.14	0		2504
64410	449	Chepang	ŋi◦ci	ŋi◦ci	we (two)	we (two)		4.1	13.B.14	0		2504
64411	449	Chepang	gru-ʔo	gru-ʔo	weak	weak		1.1.5	12.A.5	0		
64412	449	Chepang	--	--	weakness	weakness		1.1.5	10.A.24	0		
64413	449	Chepang	dut pʰe-sa	dut pʰe-sa	wean	wean			6.B.2.3	0		
64414	449	Chepang	gran syaw-sa	gran syaw-sa	wear out (clothes)	wear out (clothes)		6.2.2.1	6.B.1. 27	0	D1	
64416	449	Chepang	kyah-sa	kyah-sa	weave / knit	weave / knit		5.1	7.B.3.5	0		
64417	449	Chepang	--	--	weaver	weaver		5.1	11.A.61	0		
64418	449	Chepang	gyaw-ko-laŋʔ	gyaw-ko-laŋʔ	web	web		2.2.6	3.A.82	0		
64419	449	Chepang	raŋ ko-menʔ	raŋ ko-menʔ	weed	weed		3.1.7	4.A.21	0		
64420	449	Chepang	huʔ-sa	huʔ-sa	weed	weed		3.1.7	4.B.27	0		
64421	449	Chepang	--	--	week	week		9.1.3	5.A.13	0		
64422	449	Chepang	--	--	weeping	weeping		1.8.8.2	10.A.23	0		
64423	449	Chepang	laŋ-sa	laŋ-sa	weigh	weigh		9.8	11.B.2.13	0		
64424	449	Chepang	--	--	welcome	welcome		8.5.11	11.B.1.13	0		
64425	449	Chepang	--	--	well	well		9.6.1.1	5.A.64	0		
64426	449	Chepang	syak-sa	syak-sa	well, get / recover	well, get / recover		9.6.1.1	2.B.2.48	0		
64427	449	Chepang	gʰəy-do	gʰəy-do	west	west		9.2.8	5.A.4	0		
64428	449	Chepang	nyat-ʔo	nyat-ʔo	wet	wet		6.6	12.B.17	0		3567,m
64429	449	Chepang	(N)	(N)	wet season	wet season		6.6	5.A.22	0		
64430	449	Chepang	nyat-sa	nyat-sa	wet, become	wet, become		6.6	7.B.1.6	0		3567,m
64431	449	Chepang	doh	doh	what	what		10.5.3	1.7	0	D1	
64432	449	Chepang	doh	doh	what	what		10.5.3	13.B.5	0	HIDE	DUPE IN SOURCE
64433	449	Chepang	--	--	wheat	wheat		3.1.4	4.A.35	0		
64434	449	Chepang	--	--	wheat straw	wheat straw		3.1.4	4.A.24	0		
64435	449	Chepang	--	--	when	when		10.5.3	12.D.27	0		
64436	449	Chepang	gaʔ-haŋ	gaʔ-haŋ	where	where		10.5.3	12.C.64	0		
64437	449	Chepang	huʔ-sa	huʔ-sa	whet	whet		6.9.2	8.B.4	0		
64438	449	Chepang	gaw	gaw	which	which		10.5.3	13.B.27	0		
64439	449	Chepang	--	--	whip	whip		5.14	8.A. 14	0		
64440	449	Chepang	--	--	whirlpool	whirlpool		3.2.3	5.A.74	0		
64441	449	Chepang	cumuri	cumuri	whirlwind	whirlwind		3.2.1	5.A.48	0		
64442	449	Chepang	--	--	whiskers	whiskers		1.2.5.5	3.A.49	0		
64443	449	Chepang	cʰaŋʰ-sa	cʰaŋʰ-sa	whisper	whisper		8.5.4.2	10.B.1.6	0		
64444	449	Chepang	huyk-sa	huyk-sa	whistle	whistle		8.5.5	11.B.1.4	0		3418,s
64445	449	Chepang	bʰam-ʔo	bʰam-ʔo	white	white		9.4	1.90	0		m
