rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
79870	999	Manang (Gyaru)	pɯm²	pɯm²	egg	egg			076	0		304
79871	999	Manang (Gyaru)	dza² dza²	dza² dza²	salt	salt		3.2.4	077	0		
79872	999	Manang (Gyaru)	ci³	ci³	salt	salt		3.2.4	077	0		
79873	999	Manang (Gyaru)	ciː¹	ciː¹	grease	grease		1.6.4.1	078	0		48
79874	999	Manang (Gyaru)	mar¹	mar¹	butter	butter		1.6.4.1	078-01	0		1470
79875	999	Manang (Gyaru)	nyᴇː¹	nyᴇː¹	milk	milk			079	0		254
79876	999	Manang (Gyaru)	gyɯ¹	gyɯ¹	water	water		3.2.3	080	0		
79877	999	Manang (Gyaru)	cᴇː²	cᴇː²	tea	tea		3.1.1	080-03	0		
79878	999	Manang (Gyaru)	gyaŋ¹	gyaŋ¹	bread	bread		5.5	080-06	0		
79879	999	Manang (Gyaru)	piː²	piː²	wine	wine		3.1.6.3	080-07	0		
79880	999	Manang (Gyaru)	syɯ³ gri²	syɯ³ gri²	tobacco	tobacco		3.1.6.2	080-09	0		
79881	999	Manang (Gyaru)	to³ ba	to³ ba	cook	cook	V	5.5	081	0		
79882	999	Manang (Gyaru)	ŋoː² ba	ŋoː² ba	roast	roast	V	5.5	081-01	0		
79883	999	Manang (Gyaru)	hran² ba	hran² ba	roast	roast	V	5.5	081-011	0		
79884	999	Manang (Gyaru)	min² ba	min² ba	ripe	ripe		3.1.10	082	0		2449
79885	999	Manang (Gyaru)	dza² ba	dza² ba	eat	eat		1.5.3.2	083	0		36,s
79886	999	Manang (Gyaru)	dzoː¹	dzoː¹	eat(IMP)	eat(IMP)		1.5.3.2	083-01	0		36,s
79887	999	Manang (Gyaru)	lᴇn² ba	lᴇn² ba	lick	lick	V	1.3.3.1	084	0		625,s
79888	999	Manang (Gyaru)	nyᴇː²	nyᴇː²	chew	chew	V	1.3.4	085	0		1761
79889	999	Manang (Gyaru)	tɯŋ² ba	tɯŋ² ba	drink	drink	V		086	0		502,s
79890	999	Manang (Gyaru)	nyᴇː³ ba	nyᴇː³ ba	suck	suck	V	1.3.2.1	087	0		254,s
79891	999	Manang (Gyaru)	riː² ba	riː² ba	vomit	vomit	V	1.8.3.2	088	0		5697,s
79892	999	Manang (Gyaru)	taː² kyaː² ba	taː² kyaː² ba	spit	spit	V	1.8.3	089	0		603
79893	999	Manang (Gyaru)	krᴇn² ba	krᴇn² ba	hungry	hungry		1.1.3	090	0		106,s
79894	999	Manang (Gyaru)	pyiː² ba	pyiː² ba	thirsty	thirsty		1.1.3.1	091	0		m,m,s
79895	999	Manang (Gyaru)	ɖo² bla²	ɖo² bla²	taste	taste	V	1.3.5.8	091-01	0		
79896	999	Manang (Gyaru)	swa² ba	swa² ba	tasty	tasty		1.3.5.8	092	0		
79897	999	Manang (Gyaru)	gyiː³ gyi² ba	gyiː³ gyi² ba	sweet	sweet		7.1.4.4	093	0		
79898	999	Manang (Gyaru)	gᴇm² ba	gᴇm² ba	bitter	bitter		7.1.4.4	094	0		
79899	999	Manang (Gyaru)	gyɯŋ¹	gyɯŋ¹	sour	sour		7.1.4.4	094-01	0		6406
79900	999	Manang (Gyaru)	rɯl³ ba	rɯl³ ba	rotten	rotten		3.1.10	095	0		
79901	999	Manang (Gyaru)	tin³	tin³	house	house		5.11.9.1	096	0		
79902	999	Manang (Gyaru)	gɯr¹	gɯr¹	tent	tent		5.11.9.5	096-01	0		
79903	999	Manang (Gyaru)	brɯn³ ba	brɯn³ ba	build	build	V	6.14	097	0		
79904	999	Manang (Gyaru)	mrᴇ¹	mrᴇ¹	door	door		5.11.9.3	098	0		
79905	999	Manang (Gyaru)	syᴇl²	syᴇl²	floor	floor		5.11.9.3	098-02	0		
79906	999	Manang (Gyaru)	daː¹	daː¹	pillar	pillar		5.11.9.3.1	098-03	0		
79907	999	Manang (Gyaru)	tin²	tin²	wall	wall		5.11.9.3	099	0		
79908	999	Manang (Gyaru)	rap³ sal² dɯn²	rap³ sal² dɯn²	window	window		5.11.9.3	099-01	0		
79909	999	Manang (Gyaru)	toː⁴	toː⁴	roof	roof		5.11.9	100	0		
79910	999	Manang (Gyaru)	goː² tᴇː²	goː² tᴇː²	fireplace	fireplace		5.11.5.5	100-01	0		
79911	999	Manang (Gyaru)	myᴇ¹	myᴇ¹	fire	fire		3.2.12.2	101	0		
79912	999	Manang (Gyaru)	mrᴇ²	mrᴇ²	light	light		7.1.11.1	101-01	0		
79913	999	Manang (Gyaru)	myᴇ² kɯ²	myᴇ² kɯ²	smoke	smoke		3.2.12.2	102	0		2136,2361
79914	999	Manang (Gyaru)	myᴇ² bra²	myᴇ² bra²	ash	ash		3.2.12.2	103	0		
79915	999	Manang (Gyaru)	myᴇ² sᴇː²	myᴇ² sᴇː²	extinguish	extinguish	V	3.2.12.1	104	0		
79916	999	Manang (Gyaru)	ʈɯ² ba	ʈɯ² ba	sit	sit	V	6.1.1.4.1	106	0		3596,s
79917	999	Manang (Gyaru)	kɯr³ syiŋ²	kɯr³ syiŋ²	sit	sit	V	6.1.1.4.1		0		
79918	999	Manang (Gyaru)	nɯː³	nɯː³	lie	lie	V	8.5.10.4	107	0		
79919	999	Manang (Gyaru)	nɯː³ ra² mo²	nɯː³ ra² mo²	sleep	sleep	V	1.1.4.1	108	0		129,m,m
79920	999	Manang (Gyaru)	nɯː³ ra² bi² ra² mo²	nɯː³ ra² bi² ra² mo²	sleepy	sleepy		1.1.4.1	108-01	0		129,m,m,m,m
79921	999	Manang (Gyaru)	maŋ¹ maŋ² ba	maŋ¹ maŋ² ba	dream	dream	V	1.1.4.2	109	0		126,126,s
79922	999	Manang (Gyaru)	nɯː⁴ cin² ba	nɯː⁴ cin² ba	awake	awake	V	1.1.4	109-01	0		129,154,s
79923	999	Manang (Gyaru)	hrᴇː² ba	hrᴇː² ba	get up	get up	V	1.1.4	110	0		
79924	999	Manang (Gyaru)	hrᴇː² rᴇ³ ʈo³	hrᴇː² rᴇ³ ʈo³	stand	stand	V	1.5.2	111	0		145,m,m
79925	999	Manang (Gyaru)	ci² mi² gyɯ¹	ci² mi² gyɯ¹	well	well		9.6.1.1	111-01	0		
79926	999	Manang (Gyaru)	bar²	bar²	hedge	hedge		9.10.4	111-02	0		
79927	999	Manang (Gyaru)	brin²	brin²	close	close	V	6.2.2.6.2	112	0		
79928	999	Manang (Gyaru)	paŋ²	paŋ²	open	open	V	6.2.2.6.1	113	0		5704
