rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
292471	879	Lalo	gə́-koq	gə́-koq	skin / bark	skin / bark		1.6.5		0		
292472	879	Lalo	ìq-dàq	ìq-dàq	sleep	sleep		1.1.4.1		0		127,m
292473	879	Lalo	gá	gá	slow	slow		9.6.2.1		0		
292474	879	Lalo	ó	ó	small	small		9.7.2		0		
292475	879	Lalo	thaq	thaq	smear / spread out	smear / spread out		5.8		0		
292476	879	Lalo	nỳ	nỳ	smell at	smell at		1.2.8.5		0		1415
292477	879	Lalo	ǹ-khùq	ǹ-khùq	smoke	smoke		3.2.12.2		0		
292478	879	Lalo	á-khu-zà	á-khu-zà	snail	snail		2.2.5		0		
292479	879	Lalo	la-sjá	la-sjá	snake	snake		2.1.6.1		0		
292480	879	Lalo	và	và	snow	snow		3.2.1		0		3554
292481	879	Lalo	khə́-thù	khə́-thù	socks	socks		5.11.8.2.1.3		0		
292482	879	Lalo	nù	nù	soft / tender	soft / tender		7.1.4.2		0		2510
292483	879	Lalo	ń-tshì	ń-tshì	soil	soil		3.2.11		0		
292484	879	Lalo	ʔmìq	ʔmìq	soldier	soldier		4.2.6		0		257
292485	879	Lalo	zà	zà	son	son		4.7.3		0		1012
292486	879	Lalo	ʔmìq-vú	ʔmìq-vú	son-in-law	son-in-law		4.7.4		0		547,m
292487	879	Lalo	à-koq	à-koq	soon	soon		9.1.1		0		
292488	879	Lalo	màq-zà-há-zà	màq-zà-há-zà	soul	soul		1.10		0		m,m,2264,m
292489	879	Lalo	há-tjìq	há-tjìq	soup w. dumplings	soup w. dumplings		5.5		0		
292490	879	Lalo	tjí	tjí	sour	sour		7.1.4.4		0		7205
292491	879	Lalo	ɣé-thý	ɣé-thý	speak	speak		8.5.10.1		0		
292492	879	Lalo	hìq	hìq	spend night;perch	spend night;perch		6.22		0		2636
292493	879	Lalo	phí	phí	spicy	spicy		7.1.4.4		0		
292494	879	Lalo	nì	nì	spirit	spirit		5.8.1.1		0		160
292495	879	Lalo	thýq	thýq	spit	spit		1.8.3		0		
292496	879	Lalo	tsè	tsè	squeeze w. thumbs	squeeze w. thumbs		9.5		0		
292497	879	Lalo	haq-tjhoq-pàq	haq-tjhoq-pàq	squirrel	squirrel		2.1.1		0		
292498	879	Lalo	pỳq	pỳq	stalk (plant)	stalk (plant)		3.1.2		0		
292499	879	Lalo	hỳq	hỳq	stand	stand		1.5.2		0		145
292500	879	Lalo	há-mìq	há-mìq	staple / non-rice staple	staple / non-rice staple		3.1.6		0		
292501	879	Lalo	kjé-ma	kjé-ma	star	star		3.2.2		0		3574,m
