rn	lgid	language	reflex	originalreflex	gloss	originalgloss	gfn	semkey	srcid	src_set_rn	status	analysis
144881	581	Garo (Bangladesh)	ha'n-	ha'n-	body, usually in compounds	body, usually in compounds		1.1.1		0		3413
144882	581	Garo (Bangladesh)	ha'n-chi	ha'n-chi	blood	blood		1.6.2		0		m,230
144883	581	Garo (Bangladesh)	ha'n-o-jak-o	ha'n-o-jak-o	entire body, on the whole body	entire body, on the whole body		7.1.6.2		0		
144884	581	Garo (Bangladesh)	ha'n-pel-dang	ha'n-pel-dang	wide of body	wide of body		9.7.2		0		
144885	581	Garo (Bangladesh)	han	han	body, usually in compounds	body, usually in compounds		1.1.1		0		3413
144886	581	Garo (Bangladesh)	han da'l-a	han da'l-a	big, fat	big, fat		9.7.2		0		
144887	581	Garo (Bangladesh)	han jak	han jak	entire body, on the whole body	entire body, on the whole body		7.1.6.2		0		
144888	581	Garo (Bangladesh)	han mil-a	han mil-a	fat, of body	fat, of body		1.6.4		0		
144889	581	Garo (Bangladesh)	han-dal-a	han-dal-a	big, of bodies	big, of bodies		9.7.2		0		
144890	581	Garo (Bangladesh)	ja'-	ja'-	leg, foot	leg, foot		1.5.7		0		888
144891	581	Garo (Bangladesh)	ja'-chok	ja'-chok	lower part of the leg (from knee down), leg of bird, corner at the bottom of a basket	lower part of the leg (from knee down), leg of bird, corner at the bottom of a basket		10.1.1		0	W	888,m
144892	581	Garo (Bangladesh)	ja'-dil	ja'-dil	tendons of toes, fingers	tendons of toes, fingers		1.5.6		0		
144893	581	Garo (Bangladesh)	ja'-gam	ja'-gam	step, foot print, tracks	step, foot print, tracks		6.7.4		0		888,m
144894	581	Garo (Bangladesh)	ja'-git-ok	ja'-git-ok	ankle	ankle		1.5.8.2		0		
144895	581	Garo (Bangladesh)	ja'-git-ok gi-ro	ja'-git-ok gi-ro	ankle bones that stick out on both sides	ankle bones that stick out on both sides		1.5.8.2		0		
144896	581	Garo (Bangladesh)	ja'-git-teng	ja'-git-teng	lower leg, knee to ankle, leg of a bird	lower leg, knee to ankle, leg of a bird		1.5.7		0	W	888,m,344
144897	581	Garo (Bangladesh)	ja'-kin-chok	ja'-kin-chok	heel	heel		1.5.2.1		0		
144898	581	Garo (Bangladesh)	ja'-kol	ja'-kol	footprint, hole left by foot	footprint, hole left by foot		1.5.2.5		0		888,m
144899	581	Garo (Bangladesh)	ja'-ku	ja'-ku	leg	leg		1.5.7		0		888,m
144900	581	Garo (Bangladesh)	ja'-ku-ak	ja'-ku-ak	back of knee	back of knee		1.4.8		0		888,m,m
144901	581	Garo (Bangladesh)	ja'-ku-mil	ja'-ku-mil	hair on legs	hair on legs		1.2.3		0		m,m,363
144902	581	Garo (Bangladesh)	ja'-mik	ja'-mik	round ankle bones	round ankle bones		9.7.1		0		m,682
